,X_WGS84,Y_WGS84,grass
10047,-142.02,68.82,0
4000,-141.99,62.02,0
10048,-141.98,65.14,0
4001,-141.95,60.69,0
10049,-141.87,66.19,0
10050,-141.82,68.32,0
4002,-141.8,65.76,0
10051,-141.73,67.82,0
10052,-141.71,62.75,0
10053,-141.64,67.34,0
10054,-141.62,62.32,0
4003,-141.57,66.97,0
10055,-141.55,63.29,0
10056,-141.53,66.69,0
10057,-141.5,68.64,0
10058,-141.44,63.86,0
4004,-141.42,68,0
10059,-141.37,68.39,0
4005,-141.34,69.11,0
10060,-141.31,68.99,0
4006,-141.3,64.73,0
10061,-141.28,66.39,0
10062,-141.23,65.4,0
10063,-141.19,69.3,0
10064,-141.18,65.98,0
10065,-141.14,67.75,0
10066,-141.05,67.04,0
4007,-141,62.3,0
4008,-141,61.3,0
4009,-141,63.2,0
10067,-140.98,65.56,0
10068,-140.87,67.53,0
10069,-140.85,66.87,0
10070,-140.84,68.65,0
10071,-140.8,68.18,0
10072,-140.76,64.76,0
10073,-140.71,65.26,0
10074,-140.67,64.12,0
10075,-140.63,62.51,0
4010,-140.62,66.52,0
10076,-140.6,69.07,0
10077,-140.57,67.28,0
10078,-140.51,68.75,0
4011,-140.43,67.73,0
10079,-140.42,61.75,0
4012,-140.35,63.47,0
4013,-140.35,62.25,0
4014,-140.31,60.96,0
4015,-140.2,64.57,0
10080,-140.19,66.21,0
4016,-140.16,65.37,0
4017,-140.15646,69.160935,0
10081,-140.14,67.39,0
10082,-140.1,62.34,0
10083,-140.08,61.54,0
10084,-140.01,64.15,0
10085,-139.91,67.08,0
10086,-139.89,64.74,0
4018,-139.78,66.75,0
10087,-139.78,63.44,0
4019,-139.74,62.4,0
10088,-139.74,66.15,0
10089,-139.66,66.7,0
4020,-139.57,64.02,0
10090,-139.56,61.86,0
10091,-139.44,68.35,0
10092,-139.42,63.18,0
10093,-139.4,65.65,0
4021,-139.36,67.89,0
10094,-139.36,64.97,0
4022,-139.29,68.84,0
10095,-139.28,69.09,0
10096,-139.19,62.22,0
10097,-139.15,68.41,0
4023,-139.130221,61.388277,0
10098,-139.12,66.37,0
10099,-139.11,67.51,0
10100,-139.03,63.72,0
10101,-139.01,64.61,0
10102,-138.94,61.8,0
4024,-138.79,66.55,0
4025,-138.75,65.11,0
10103,-138.68,65.81,0
10104,-138.67,62.34,0
10105,-138.64,64.25,0
10106,-138.6,67.12,0
4026,-138.56,61.99,0
10107,-138.54,67.78,0
4027,-138.52,68.23,0
4028,-138.49,63.47,0
10108,-138.47,62.68,0
4029,-138.442567,61.173628,0
10109,-138.44,61.52,0
10110,-138.35,65.44,0
10111,-138.22,66.87,0
10112,-138.15,68.25,0
10113,-138.09,65.01,0
10114,-138.08,63.68,0
4030,-138.07,68.72,0
10115,-138.05,67.59,0
10116,-138.04,62.25,0
4031,-138.03,65.34,0
4032,-138.03,64.42,0
10117,-138.01,62.68,0
10118,-137.92,66.07,0
4033,-137.88,68.08,0
10119,-137.83,65.51,0
10120,-137.79,62.02,0
10121,-137.77,64.54,0
10122,-137.65,63.04,0
10123,-137.62,68.18,0
4034,-137.61,66.84,0
10124,-137.56,68.5,0
10125,-137.52,61.18,0
4035,-137.519319,60.750653,0
10126,-137.47,66.1,0
10127,-137.46,63.7,0
10128,-137.45,60.55,0
10129,-137.43,62.48,0
4036,-137.39,62.78,0
10130,-137.37,67.47,0
10131,-137.33,65.18,0
10132,-137.29,63.22,0
10133,-137.16,65.98,0
10134,-137.12,64.67,0
4037,-137.06,60.37,0
10135,-137.04,66.76,0
4038,-137.01197,61.38799,0
10136,-136.97,65.53,0
4039,-136.96,68.04,0
10137,-136.88,59.39,0
4040,-136.876678,62.591508,0
10138,-136.86,62.3,0
10139,-136.84,60.75,0
10140,-136.82,67.21,0
10141,-136.79,60.28,0
4041,-136.77,67.01,0
10142,-136.75,61.23,0
10143,-136.72,62.82,0
10144,-136.65,63.53,0
4042,-136.58,65.07,0
10145,-136.52,61.5,0
4043,-136.51,66.25,0
10146,-136.5,62.07,0
4044,-136.48,60.79,0
10147,-136.48,59.42,0
10148,-136.45,67.3,0
10149,-136.4,68.4,0
10150,-136.27,60.06,0
10151,-136.23,65.86,0
10152,-136.22,59.3,0
10153,-136.2,64.4,0
4045,-136.16,63.81,0
4046,-136.123352,61.898792,0
10154,-136.09,66.3,0
10155,-136.06,64.71,0
10156,-136.02,62.25,0
10157,-135.91,61.5,0
10158,-135.89,66.87,0
4047,-135.86,66.9,0
10159,-135.85,64.63,0
10160,-135.84,60.69,0
10161,-135.72,61.24,0
4048,-135.71134,60.857149,0
10162,-135.7,59.73,0
10163,-135.68,63.81,0
4049,-135.63,65.6,0
10164,-135.61,61.84,0
4050,-135.59903,59.271254,0
10165,-135.59,68.52,0
4051,-135.48,67.85,0
10166,-135.47,59.47,0
10167,-135.38,67.34,0
10168,-135.34,66.79,0
4052,-135.25,62.1,0
10169,-135.25,65.94,0
10170,-135.21,64.33,0
10171,-135.2,61.21,0
10172,-135.17,63.44,0
10173,-135.16,59.98,0
4053,-135.153794,60.953972,0
10174,-135.14,67.82,0
10175,-135.11,67.6,0
4054,-135.026225,60.661583,0
4055,-135,63,0
10176,-134.98,68.3,0
4056,-134.87,66.82,0
10177,-134.84,61.77,0
10178,-134.75,62.57,0
4057,-134.72,67.81,0
10179,-134.71,59.76,0
4058,-134.692526,60.168942,0
4059,-134.68,65.18,0
4060,-134.64,65.95,0
10180,-134.62,67.14,0
10181,-134.58,68.44,0
4061,-134.53,63.93,0
4062,-134.49,68.5,0
10182,-134.45,61.71,0
4063,-134.41,69.03,0
10183,-134.41,64.5,0
10184,-134.39,60.75,0
10185,-134.37,63.11,0
10186,-134.28,62.47,0
10187,-134.11,65.39,0
10188,-134.07,63.02,0
10189,-134.05,61.46,0
10190,-134.03,59.89,0
10191,-133.98,63.53,0
10192,-133.86,64.71,0
10193,-133.8,66.44,0
10194,-133.78,62.27,0
4064,-133.77,61.45,0
10195,-133.73,68.99,0
4065,-133.72,59.53,0
4066,-133.69,68.31,0
4067,-133.6,66.84,0
10196,-133.6,62.77,0
4068,-133.54,67.43,0
10197,-133.43,65.6,0
4069,-133.42,63.74,0
10198,-133.42,60.14,0
10199,-133.39,60.91,0
4070,-133.354715,62.238491,0
4071,-133.35,64.88,0
10200,-133.3,63.31,0
10201,-133.21,67.84,0
10202,-133.19,64.47,0
10203,-133.14,59.85,0
10204,-133.01,65.18,0
4072,-133,66.44,0
4073,-133,68.88,0
10205,-132.8,67.17,0
10206,-132.76,62.2,0
10207,-132.69,63.47,0
4074,-132.62,60.54,0
4075,-132.62,65.98,0
4076,-132.59,59.93,0
10208,-132.58,59.24,0
4077,-132.51,67.85,0
4078,-132.509492,61.969454,0
10209,-132.49,64.72,0
4079,-132.47,63.09,0
10210,-132.4,65.33,0
4080,-132.39,58.48,0
10211,-132.38,65.1,0
10212,-132.3,68.75,0
4081,-132.28,64.31,0
10213,-132.19,59.69,0
10214,-132.17,61.43,0
10215,-132.15,62.75,0
4082,-132.13,66.75,0
10216,-132.08,63.56,0
10217,-132.06,58.92,0
4083,-131.98,68.53,0
10218,-131.95,62.3,0
4084,-131.94,59.36,0
4085,-131.84,56.65,0
10219,-131.83,63.18,0
4086,-131.82,65.41,0
10220,-131.78,61.86,0
4087,-131.75,61.3,0
10221,-131.74,60.31,0
10222,-131.7,64.38,0
10223,-131.66,63.66,0
10224,-131.62,69.03,0
4088,-131.6,62.71,0
10225,-131.57,57.65,0
10226,-131.53,65.06,0
4089,-131.52,67.51,0
10227,-131.49,58.49,0
10228,-131.42,57.01,0
10229,-131.4,66.83,0
10230,-131.31,62.45,0
10231,-131.24,61.16,0
4090,-131.23,63.55,0
10232,-131.23,65.48,0
10233,-131.19,64.72,0
4091,-131.16,57.9,0
4092,-131.14,66.36,0
10234,-131.13,57.58,0
10235,-131.07,68.57,0
10236,-130.99,58.1,0
4093,-130.87,57.15,0
10237,-130.85,56.7,0
10238,-130.83,58.65,0
10239,-130.81,59.42,0
4094,-130.8,64.77,0
10240,-130.79,61.48,0
10241,-130.77,56.5,0
4095,-130.76,61.3,0
4096,-130.76,67.62,0
10242,-130.76,63.18,0
4097,-130.72,68.38,0
4098,-130.705506,58.179325,0
4099,-130.68,60.39,0
10243,-130.63,58.83,0
4100,-130.62,65.74,0
10244,-130.58,59.89,0
4101,-130.57,62.37,0
10245,-130.49,56.97,0
10246,-130.43,64.8,0
4102,-130.42,66.82,0
10247,-130.42,57.45,0
10248,-130.39,64.04,0
10249,-130.35,61.46,0
10250,-130.33,58.1,0
10251,-130.29,61.84,0
10252,-130.27,59.78,0
10253,-130.22,63.65,0
10254,-130.13,64.24,0
10255,-130.11,65.01,0
10256,-130.05,57.61,0
10257,-130.01,67.72,0
10258,-129.97,69.05,0
10259,-129.95,67.26,0
10260,-129.93,58.83,0
10261,-129.9,56.88,0
4103,-129.88,60.43,0
10262,-129.88,63.4,0
4104,-129.85,59.29,0
10263,-129.84,62.22,0
10264,-129.8,56.42,0
10265,-129.79,68.46,0
10266,-129.75,58.2,0
4105,-129.69,64.54,0
10267,-129.67,60.91,0
10268,-129.65,69.41,0
4106,-129.62,68.95,0
10269,-129.61,66.58,0
4107,-129.59,57.51,0
4108,-129.58,63.36,0
4109,-129.58,67.16,0
10270,-129.58,60.31,0
10271,-129.56,56.06,0
4110,-129.54,66.55,0
4111,-129.54,65.53,0
10272,-129.54,62.88,0
10273,-129.52,67.53,0
10274,-129.5,63.91,0
4112,-129.44,68.02,0
10275,-129.38,64.63,0
10276,-129.36,56.72,0
10277,-129.25,69.36,0
10278,-129.22,55.56,0
10279,-129.2,54.6,0
10280,-129.18,58.53,0
10281,-129.16,57.2,0
10282,-129.13,60.1,0
10283,-129.12,61.75,0
10284,-129.11,57.9,0
4113,-129.068056,59.370536,0
10285,-129.06,63.77,0
4114,-129.05,63.15,0
10286,-129.04,68.46,0
4115,-129.01,66.71,0
10287,-128.99,58.92,0
10288,-128.97,64.38,0
10289,-128.95,60.62,0
10290,-128.91,61.16,0
10291,-128.86,69.07,0
4116,-128.85,61.76,0
4117,-128.82,56.01,0
10292,-128.78,64.42,0
10293,-128.77,56.4,0
4118,-128.74,56.88,0
10294,-128.74,65.22,0
10295,-128.7,55.11,0
4119,-128.63,54.33,0
4120,-128.63,58.41,0
10296,-128.57,62.93,0
4121,-128.55,68.84,0
4122,-128.55,60.77,0
10297,-128.52,55.59,0
10298,-128.48,56.09,0
4123,-128.47,65.91,0
10299,-128.45,69.59,0
10300,-128.44,59.72,0
10301,-128.43,66.89,0
4124,-128.41,53.16,0
10302,-128.41,64.22,0
4125,-128.4,67.73,0
10303,-128.39,60.1,0
10304,-128.34,68.73,0
10305,-128.31,68.52,0
10306,-128.27,69.33,0
4126,-128.25,64.99,0
10307,-128.23,66.41,0
4127,-128.21,54.3,0
10308,-128.19,62.94,0
10309,-128.11,64.61,0
10310,-128.1,56.46,0
4128,-128.09,63.97,0
10311,-128.07,67.51,0
4129,-128.02,67.24,0
10312,-128.02,54.75,0
10313,-127.98,68.18,0
10314,-127.95,57.74,0
10315,-127.93,58.41,0
4130,-127.86,68.12,0
10316,-127.84,69.48,0
10317,-127.82,53.71,0
10318,-127.77,68.98,0
10319,-127.76,60.52,0
10320,-127.73,54.45,0
10321,-127.68,66.12,0
4131,-127.67,55.25,0
4132,-127.64,62.94,0
4133,-127.64,59.44,0
4134,-127.6,57.23,0
4135,-127.6,61.91,0
10322,-127.6,63.57,0
10323,-127.59,56.34,0
10324,-127.57,64.94,0
4136,-127.52,69.71,0
4137,-127.48,66.76,0
4138,-127.48,60.69,0
10325,-127.47,64.38,0
10326,-127.43,61.29,0
10327,-127.41,59.01,0
4139,-127.37,56.09,0
10328,-127.34,66.3,0
10329,-127.32,62.61,0
10330,-127.3,67.41,0
10331,-127.26,68.73,0
4140,-127.24,69.04,0
10332,-127.23,60.12,0
10333,-127.21,65.6,0
10334,-127.18,61.25,0
10335,-127.16,60.8,0
4141,-127.14,67.43,0
10336,-127.12,58.6,0
4142,-127.106842,54.772658,0
10337,-127.07,69.25,0
10338,-127,68.55,0
10339,-126.98,59.03,0
10340,-126.96,62.94,0
10341,-126.94,62.34,0
10342,-126.92,55.45,0
4143,-126.91,63.89,0
4144,-126.91,53.34,0
10343,-126.89,61.32,0
10344,-126.87,67.73,0
10345,-126.84,57.2,0
10346,-126.82,64.54,0
10347,-126.79,67.21,0
4145,-126.76,58.56,0
4146,-126.76,65.11,0
10348,-126.75,68.27,0
4147,-126.72,68.12,0
4148,-126.72,66.17,0
10349,-126.69,57.81,0
10350,-126.66,52.48,0
10351,-126.62,69.11,0
4149,-126.61,56.77,0
10352,-126.6,66.58,0
10353,-126.57,67.73,0
10354,-126.55,61.95,0
10355,-126.53,51.55,0
4150,-126.49,59.32,0
10356,-126.49,53.88,0
10357,-126.48,64.11,0
4151,-126.46,62.44,0
10358,-126.41,64.5,0
4152,-126.38,55.93,0
4153,-126.38,60.39,0
10359,-126.37,54.47,0
10360,-126.33,57.52,0
10361,-126.28,53.16,0
10362,-126.26,67.32,0
10363,-126.24,63.49,0
4154,-126.23,68.88,0
10364,-126.23,65.06,0
10365,-126.2,65.69,0
10366,-126.16,66.89,0
4155,-126.15,67.05,0
10367,-126.12,56.63,0
10368,-126.11,52.36,0
10369,-126.1,61.09,0
10370,-126.05,55.5,0
10371,-125.98,58.37,0
10372,-125.96,50.92,0
4156,-125.92,57.84,0
4157,-125.904,49.164,0
4158,-125.88,51.4,0
10373,-125.85,59.26,0
10374,-125.82,51.76,0
4159,-125.81,64.31,0
10375,-125.8,65.94,0
10376,-125.78,58.96,0
4160,-125.77,67.66,0
10377,-125.76,66.62,0
4161,-125.75,54.05,0
10378,-125.73,67.17,0
10379,-125.69,61.41,0
10380,-125.65,53.2,0
10381,-125.62,60.53,0
10382,-125.61,59.97,0
10383,-125.58,63.83,0
4162,-125.54,68.19,0
10384,-125.53,50.72,0
10385,-125.51,55.88,0
4163,-125.5,62.25,0
10386,-125.48,56.42,0
4164,-125.47,65.87,0
4165,-125.47,52.73,0
10387,-125.46,63.45,0
10388,-125.44,52.23,0
4166,-125.43,66.97,0
10389,-125.37,61.93,0
10390,-125.35,54.77,0
10391,-125.33,60.8,0
4167,-125.31,55.44,0
10392,-125.31,65.1,0
4168,-125.28,59.62,0
4169,-125.28,58.22,0
10393,-125.27,57.22,0
10394,-125.26,51.71,0
4170,-125.24,60.77,0
10395,-125.24,58.69,0
10396,-125.17,66.37,0
10397,-125.14,51.34,0
4171,-125.12,63.2,0
4172,-125.04,56.75,0
4173,-125.01,68.46,0
10398,-124.99,60.78,0
10399,-124.97,53.16,0
10400,-124.94,54.48,0
4174,-124.93,64.38,0
4175,-124.93,52.62,0
10401,-124.93,65.56,0
10402,-124.92,62.63,0
4176,-124.91,50.25,0
10403,-124.9,60.07,0
4177,-124.89,72.38,0
10404,-124.89,58.07,0
10405,-124.87,66.92,0
4178,-124.85,54.06,0
10406,-124.85,68.14,0
10407,-124.81,59.24,0
10408,-124.8,63.95,0
10409,-124.74,68.77,0
10410,-124.72,69.2,0
10411,-124.69,55.32,0
10412,-124.68,62.26,0
4179,-124.67,66.52,0
10413,-124.67,50.58,0
4180,-124.65,49.3,0
4181,-124.63,62.1,0
10414,-124.63,67.63,0
10415,-124.58,56.06,0
10416,-124.56,50.76,0
10417,-124.51,58.83,0
4182,-124.512,42.74,0
10418,-124.49,53.62,0
10419,-124.47,52.78,0
10420,-124.46,60.91,0
10421,-124.44,63.31,0
4183,-124.456383,49.617527,0
10422,-124.42,65.24,0
4184,-124.3467,42.2581,0
10423,-124.37,56.74,0
10424,-124.34,54.98,0
10425,-124.29,56.38,0
4185,-124.26,54.46,0
4186,-124.25,57.95,0
4187,-124.25,68.19,0
4188,-124.25,72.87,0
10426,-124.25,51,0
10427,-124.24,61.3,0
10428,-124.22,51.55,0
10429,-124.19,53.73,0
4189,-124.161018,52.05067,0
10430,-124.15,63.7,0
4190,-124.13,64.84,0
4191,-124.13,60.23,0
10431,-124.12,55.57,0
4192,-124.06,68.5,0
10432,-124.06,66.69,0
4193,-124.034,49.6126,0
4194,-124.047896,42.646055,0
10433,-124,56.97,0
10434,-123.99,57.49,0
4195,-123.98,63.28,0
10435,-123.96,72.2,0
4196,-123.95,67.39,0
4197,-123.96,49.17,0
4198,-123.94,66.02,0
4199,-123.8563,45.8196,0
10436,-123.88,62.52,0
10437,-123.85,53.78,0
4200,-123.83,53.19,0
10438,-123.83,63.61,0
4201,-123.856,41.1542,0
4202,-123.79,59.13,0
10439,-123.79,64.5,0
4203,-123.77485,42.337437,0
4204,-123.75,56.2,0
4205,-123.75,74.13,0
4206,-123.7686,43.907,0
10440,-123.72,65.22,0
10441,-123.7,73.09,0
4207,-123.683556,45.964163,0
4208,-123.68,61.07,0
4209,-123.663208,42.15712,0
10442,-123.66,54.69,0
10443,-123.65,53.59,0
4210,-123.63,72.41,0
10444,-123.62,51.93,0
10445,-123.6,61.05,0
10446,-123.59,43.26,0
4211,-123.523579,48.312983,0
4212,-123.5833,42.5933,0
10447,-123.57,50.54,0
10448,-123.56,57.92,0
4213,-123.558045,40.787237,0
4214,-123.5776,44.4985,0
4215,-123.5344,42.3644,0
4216,-123.560249,48.533428,0
10449,-123.51,61.59,0
10450,-123.5,42.67,0
4217,-123.4541,45.6552,0
4218,-123.474147,41.379341,0
4219,-123.450064,48.923825,0
10451,-123.45,45.45,0
10452,-123.43,43.79,0
10453,-123.42,63.61,0
10454,-123.41,54.13,0
4220,-123.400901,40.321408,0
4221,-123.3652,47.924828,0
10455,-123.36,66.12,0
4222,-123.344475,39.625825,0
10456,-123.32,72.04,0
10457,-123.31,62.97,0
4223,-123.3,55.51,0
4224,-123.2972,43.4222,0
10458,-123.29,50.99,0
4225,-123.281148,47.046643,0
10459,-123.28,52.82,0
4226,-123.2515,42.6864,0
4227,-123.2895,48.7489,0
4228,-123.2659,44.7145,0
4229,-123.26,60.04,0
10460,-123.25,42.31,0
4230,-123.243544,41.667947,0
4231,-123.24,64.88,0
10461,-123.24,68.66,0
10462,-123.23,45.01,0
4232,-123.2249,44.9191,0
4233,-123.22,73.64,0
10463,-123.22,49.67,0
10464,-123.21,45.66,0
4234,-123.202033,44.102697,0
10465,-123.2,50.29,0
4235,-123.191537,40.737347,0
10466,-123.19,57.22,0
4236,-123.18,67.73,0
4237,-123.1695,42.4358,0
4238,-123.1616,42.2513,0
10467,-123.16,40.8,0
10468,-123.15,41.7,0
4239,-123.137222,41.298889,0
10469,-123.13,52.55,0
4240,-123.121113,45.526998,0
4241,-123.08068,39.093262,0
10470,-123.08,40.17,0
4242,-123.07,62.21,0
4243,-123.07,57.38,0
10471,-123.07,56.55,0
4244,-123.063183,49.267844,0
4245,-123.062272,47.872837,0
10472,-123.06,43.1,0
4246,-123.057644,40.477545,0
4247,-123.050408,39.907344,0
10473,-123.05,45.23,0
4248,-123.04,51.72,0
4249,-123.0322,43.2822,0
4250,-123.03,73.14,0
10474,-123.02,54.69,0
4251,-123.05222,40.98194,0
10475,-123,39.71,0
4252,-122.99,66.1,0
4253,-122.99,69.14,0
10476,-122.99,42.82,0
4254,-122.9836,44.3936,0
10477,-122.98,59,0
4255,-122.965655,39.403011,0
10478,-122.96,43.41,0
4256,-122.9592,44.7636,0
4257,-122.95,63.89,0
10479,-122.95,41.26,0
4258,-122.949722,39.712222,0
4259,-122.9447,44.0927,0
4260,-122.937575,42.332299,0
10480,-122.9,46.62,0
4261,-122.894468,41.375074,0
10481,-122.88,53.1,0
4262,-122.869458,45.849022,0
10482,-122.86,44.57,0
10483,-122.83,62.63,0
4263,-122.808024,47.046385,0
4264,-122.80404,40.741751,0
4265,-122.8,50.32,0
4266,-122.8,71.73,0
4267,-122.79,51.05,0
10484,-122.79,43.02,0
4268,-122.777051,45.012756,0
10485,-122.77,55.36,0
4269,-122.76602,38.745391,0
4270,-122.77728,38.93778,0
4271,-122.733526,38.063216,0
10486,-122.72,63.86,0
4272,-122.71187,41.094106,0
4273,-122.711294,45.385892,0
4274,-122.709717,39.311762,0
4275,-122.703645,38.455809,0
4276,-122.700409,42.203538,0
4277,-122.647,44.1637,0
4278,-122.69,53.92,0
4279,-122.666082,45.669056,0
4280,-122.65,49.2,0
10487,-122.65,61.41,0
10488,-122.64,56.76,0
4281,-122.638332,41.45627,0
4282,-122.6747,41.6788,0
10489,-122.62,42.67,0
4283,-122.637224,42.031167,0
4284,-122.61,72.8,0
4285,-122.61,68.23,0
4286,-122.603508,38.242754,0
10490,-122.6,54.26,0
4287,-122.56828,40.28876,0
10491,-122.59,57.79,0
4288,-122.595941,37.862469,0
4289,-122.57,66.97,0
10492,-122.56,46.8,0
4290,-122.556431,51.972451,0
10493,-122.55,39.43,0
4291,-122.54,52.2,0
10494,-122.54,49.63,0
4292,-122.53,68.96,0
10495,-122.52,42.46,0
4293,-122.497531,48.757848,0
4294,-122.49,52.98,0
10496,-122.47,62.18,0
10497,-122.45,67.82,0
4295,-122.446667,39.099722,0
10498,-122.43,53.8,0
4296,-122.447,38.875633,0
4297,-122.415998,40.998395,0
4298,-122.407769,45.536741,0
10499,-122.4,44.63,0
4299,-122.37972,37.681461,0
10500,-122.39,56.12,0
4300,-122.38,58.28,0
4301,-122.37745,47.809217,0
4302,-122.38711,38.480826,0
4303,-122.366274,42.138456,0
10501,-122.36,64.51,0
4304,-122.356095,41.289881,0
4305,-122.343009,47.164103,0
4306,-122.34,57.27,0
4307,-122.341667,41.495556,0
10502,-122.31,50.97,0
4308,-122.331583,37.92044,0
4309,-122.301565,47.405446,0
4310,-122.3,73.83,0
4311,-122.2855,51.747647,0
4312,-122.28,52.35,0
4313,-122.277481,51.409261,0
4314,-122.27,55.6,0
10503,-122.27,60.66,0
10504,-122.25,50.38,0
4315,-122.23,60.12,0
4316,-122.22,61.19,0
4317,-122.2181,44.0402,0
4318,-122.2,49.17,0
4319,-122.19,63.7,0
4320,-122.19,72.04,0
4321,-122.186286,39.429608,0
4322,-122.181667,40.276667,0
4323,-122.180566,52.085743,0
10505,-122.16,39.33,0
4324,-122.15,65.07,0
10506,-122.15,51.49,0
4325,-122.14,55.98,0
10507,-122.14,63.11,0
4326,-122.128533,49.37745,0
4327,-122.126854,38.476327,0
4328,-122.143417,37.755629,0
4329,-122.121944,41.865,0
4330,-122.131107,38.16916,0
10508,-122.13,44.62,0
4331,-122.114005,37.380805,0
10509,-122.11,46.39,0
10510,-122.1,43.43,0
10511,-122.09,42.92,0
4332,-122.08,59.66,0
10512,-122.06,40.96,0
4333,-122.052427,36.973232,0
4334,-122.049611,37.558063,0
4335,-122.0589,44.2767,0
4336,-122.04,66.06,0
4337,-122.04,72.95,0
10513,-122.04,61.84,0
4338,-122.04038,42.13195,0
10514,-122.01,43.74,0
4339,-122.00902,41.239201,0
4340,-122,68.23,0
4341,-121.999633,38.325198,0
4342,-121.989526,38.623347,0
10515,-121.98,43.2,0
4343,-121.979736,37.974507,0
10516,-121.95,40.17,0
4344,-121.94,50.69,0
4345,-121.94335,36.61074,0
4346,-121.94082,40.82112,0
4347,-121.93,54.6,0
10517,-121.93,54.07,0
4348,-121.928833,51.08197,0
10518,-121.92,61.84,0
4349,-121.9218403,41.58392565,0
4350,-121.9068,42.537,0
4351,-121.88785,37.160417,0
4352,-121.88314,36.33366,0
4353,-121.8712,45.6431,0
4354,-121.89,67.7,0
4355,-121.89,51.4,0
10519,-121.88,45.13,0
10520,-121.87,42.03,0
4356,-121.865984,39.420297,0
10521,-121.86,48.52,0
10522,-121.84,46.56,0
4357,-121.810556,39.205556,0
4358,-121.823837,37.53168,0
10523,-121.8,60.69,0
10524,-121.79,52.78,0
4359,-121.7606,42.225,0
10525,-121.76,53.8,0
4360,-121.765,49.286,0
4361,-121.73,62.56,0
10526,-121.73,44.93,0
4362,-121.722862,39.811055,0
10527,-121.72,52.62,0
10528,-121.71,46.75,0
10529,-121.7,48.86,0
4363,-121.682778,36.572778,0
4364,-121.691033,50.834025,0
10530,-121.68,44.16,0
4365,-121.671267,38.574877,0
4366,-121.66,69.11,0
10531,-121.66,43.27,0
4367,-121.65,56.39,0
10532,-121.63,61.18,0
4368,-121.61395,40.78109,0
4369,-121.63,36.29,0
10533,-121.61,47.73,0
4370,-121.59,51.08,0
4371,-121.5888,44.5557,0
4372,-121.585554,38.938754,0
4373,-121.58,50.23,0
10534,-121.57,42.57,0
4374,-121.56495,41.946267,0
4375,-121.544,44.2983,0
4376,-121.54,53.12,0
10535,-121.54,56.67,0
4377,-121.5503,45.7056,0
4378,-121.5232,37.5868,0
4379,-121.51,66.82,0
4380,-121.504722,40.103889,0
10536,-121.5,51.51,0
4381,-121.49968,50.638162,0
4382,-121.4867,39.797222,0
10537,-121.48,43,0
4383,-121.47354,39.458855,0
10538,-121.47,49.04,0
4384,-121.4699,56.2131,0
10539,-121.46,43.67,0
4385,-121.456795,41.110398,0
4386,-121.446928,43.88523,0
4387,-121.44,49.38,0
10540,-121.44,37.03,0
4388,-121.43,65.53,0
10541,-121.43,51.03,0
10542,-121.42,57.44,0
10543,-121.41,53.66,0
4389,-121.4087,49.56241,0
4390,-121.405,42.1989,0
4391,-121.4,50.88,0
4392,-121.39,58.33,0
10544,-121.39,44.05,0
4393,-121.38,55.96,0
10545,-121.38,59.1,0
4394,-121.374722,40.418889,0
10546,-121.37,47.7,0
4395,-121.3692,44.7309,0
4396,-121.364794,38.056627,0
4397,-121.36266,44.059066,0
4398,-121.36,72.65,0
4399,-121.34,50.42,0
10547,-121.34,50.63,0
10548,-121.33,52.02,0
4400,-121.328611,39.622222,0
4401,-121.31465,36.73259,0
4402,-121.311737,38.617461,0
4403,-121.3067,45.1647,0
4404,-121.2915,35.709868,0
10549,-121.29,67.8,0
4405,-121.28,64.69,0
4406,-121.264558,46.939861,0
4407,-121.25,51.47,0
4408,-121.2452,39.363883,0
4409,-121.24,67.96,0
4410,-121.24,63.62,0
4411,-121.232483,46.643457,0
4412,-121.2277,45.789333,0
4413,-121.225561,51.811554,0
4414,-121.2,61.72,0
4415,-121.2,72.15,0
10550,-121.19,44.43,0
4416,-121.1556,44.1885,0
4417,-121.140581,44.368246,0
10551,-121.14,48.08,0
10552,-121.13,40.9,0
4418,-121.1283,44.6336,0
10553,-121.12,48.55,0
4419,-121.1167,36.51002,0
10554,-121.11,62.38,0
4420,-121.1027,50.25,0
4421,-121.09,47.75,0
4422,-121.09,73.79,0
10555,-121.09,40.28,0
4423,-121.0888,56.2344,0
4424,-121.08,40.706389,0
4425,-121.077628,50.779319,0
